No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit
769	advance_image_picker	Flutter plugin in pure Dart code for selecting/editing multiple images from the Android/iOS image library and taking new pictures with the camera in the same view.	0.1.7+1	85.74524335803754	102	90	32	15	weta-vn	weta.vn	BSD-3-Clause	2022-10-15T16:04:24.000Z
770	msal_flutter	A Microsoft Authentication Library wrapper for Android and iOS	2.0.1	85.701902656785	18	4	7	4	Muljin	muljin.com	BSD-3-Clause	2022-11-21T09:41:41.000Z
771	flutter_number_picker	A new custom Flutter Number Picker plugin by using add and minus buttons.	1.0.4	85.67589823603345	15	2	7	1	phuongtinhbien	phvit.blogspot.com	MIT	2022-07-04T10:29:00.000Z
772	interact	A collection of customizable interactive command-line components.	2.1.1	85.6628960256577	42	70	6	5	frencojobs	frenco.dev	MIT	2022-10-05T12:51:01.000Z
773	zego_uikit_signaling_plugin	ZegoUIKitSignalingPlugin is a low-code plugin collection that provides the signal related function extensions for ZegoUIKit, helps you to integarte features easier and faster.	1.1.0	85.65422788540718	4	1	0	1	ZEGOCLOUD	zegocloud.com	MIT	2022-12-12T07:20:13.000Z
774	open_app_settings	A remaster plugin of app_settings. app_setting use Kotlin and Swift may cause build issue, so this plugin used Java and ObjC.	2.0.1	85.61522125427989	6	3	2	0	mjl0602		MIT	2021-12-30T03:56:28.000Z
775	card_scanner	Fast, Accurate and Secure Credit & Debit card scanning library for flutter.	0.2.2	85.58054869327786	96	81	66	27	nateshmbhat		GPL-3.0	2021-05-29T23:53:21.000Z
776	openapi_dart_common	OpenAPI API common libraries so the generator doesn't generate them	4.1.2	85.5285398517748	4	4	5	0	dart-ogurets	bluebiscuitdesign.dev	BSD-2-Clause	2022-07-23T06:32:33.000Z
777	touchable_opacity	This widget lets you provide a more visual feedback to users when they interact with your app, similar to TouchableOpacity in React Native.	1.2.0	85.5198717115243	13	14	2	1	nkshah2		BSD-2-Clause	2021-03-15T15:18:03.000Z
778	youtube_player_flutter_quill	Flutter plugin for playing or streaming inline YouTube videos using the official iFrame player API. This plugin supports both Android and iOS.	8.2.2	85.50253543102328	5	555	563	311	sarbagyastha		BSD-3-Clause	2022-12-12T15:34:31.000Z
779	squadron	Multithreading and worker thread pool for Dart / Flutter, to offload CPU-bound and heavy I/O tasks to Isolate or Web Worker threads.	4.3.3	85.4895332206475	43	28	0	0	d-markey		MIT	2022-11-30T23:45:23.000Z
780	flutter_hls_parser	dart plugin for parse m3u8 file for HLS. both of master and media file is supported.	2.0.0	85.47653101027176	19	12	3	1	HiroyukiTamura		Apache-2.0	2022-10-25T10:50:40.000Z
781	flutter_advanced_calendar	An advanced calendar provides a rich API for widget customization that opens a new look and feel in your app.	1.3.0	85.42452216876869	36	13	12	2	alex-melnyk	alexmelnyk.io	BSD-3-Clause	2022-10-17T13:53:03.000Z
782	video_editor_sdk	The official Flutter plugin for VideoEditor SDK. Integrate the video editor into your own iOS or Android app - in minutes!	2.7.1	85.41585402851818	28	15	25	1	imgly	img.ly	NOASSERTION	2022-11-01T15:43:33.000Z
783	cached_network_image_builder	A widget to cache your network image check it if it has already stored with downloading it through basic http request, so doesn't need to download it again.	0.2.0	85.41151995839293	17	3	3	1	malibayram91	dershub.com	MIT	2021-09-26T07:43:49.000Z
784	flutter_animated_icons	Collection of 2400+ animations for your icons and buttons. They are implemented by Lottie animation. Effective icon animation tells a clear story amplifying the intended UX.	1.0.1	85.35084297663936	117	8	2	1	iconforest	iconforest.flutterplay.com	MIT	2022-07-24T16:14:57.000Z
785	envied_generator	Generator for the Envied package. See https://pub.dev/packages/envied.	0.3.0	85.32917262601309	5	30	15	3	petercinibulk		MIT	2022-11-28T17:56:33.000Z
786	redux_saga	redux_saga is a library that aims to make application side effects easier to manage, more efficient to execute, easy to test, and better at handling failures.	3.0.6	85.31617041563733	29	34	6	0	reduxsaga		MIT	2022-01-04T14:27:12.000Z
787	flrx_validator	A powerful, extensible validator package to get validation messages based on a list of rules.	0.6.0	85.31183634551208	4	12	0	14	flrx		MIT	2022-12-11T01:39:56.000Z
788	rate_limiter	A pure dart package to apply useful rate limiting strategies on regular functions.	1.0.0	85.30750227538681	37	24	4	0	GetStream	getstream.io	MIT	2022-12-14T13:07:39.000Z
789	flutter_map_dragmarker	Dragmarker class for flutter_map	4.1.2	85.2988341351363	10	40	26	8	ibrierley		BSD-3-Clause	2022-11-10T14:49:13.000Z
790	melos	A tool for managing Dart & Flutter repositories with multiple packages (monorepo). Supports automated versioning via Conventional Commits. Inspired by JavaScripts Lerna package.	2.9.0	85.29450006501105	297	710	123	46	invertase	invertase.io	Apache-2.0	2022-12-09T19:13:05.000Z
791	flutter_translate_annotations	Defines the annotations used by flutter_translate_gen to create statically-typed localization keys.	2.1.0	85.27716378451004	2	6	7	0	Jesway	jesway.com	NOASSERTION	2021-12-11T11:54:21.000Z
792	system_info_plus	A flutter plugin to get device (system) info including Random access memory (RAM).	0.0.5	85.25982750400901	8	2	0	0	SebghatYusuf		BSD-3-Clause	2022-05-05T13:44:36.000Z
793	simple_icons	The Simple Icon pack available as Flutter Icons. Provides over 1500 Free SVG icons for popular brands.	7.10.0	85.25549343388376	65	18	1	3	jlnrrg	teavelopment.com	CC0-1.0	2022-12-12T04:02:35.000Z
794	mad_pay	Mad Pay will help you make payments through Apple Pay and Google Pay	2.2.14	85.21648680275646	58	23	13	2	MadBrains	madbrains.ru	MIT	2022-11-25T09:39:47.000Z
795	nyxx_commander	Nyxx Commander Module. Discord library for Dart. Simple, robust framework for creating discord bots for Dart language.	3.0.0	85.18614831187968	5	264	40	4	nyxx-discord	l7ssha.xyz	Apache-2.0	2022-12-12T17:07:06.000Z
796	polyline_do	Polyline encoding algorithm for encoding and decoding a list of coordinates	0.1.0	85.18181424175442	21	4	0	1	Klerith	fernando-herrera.com	NOASSERTION	2021-08-31T23:29:39.000Z
797	livechatt	A livechat package for embedding mobile chat window in your mobile application.	1.4.0	85.16881203137868	28	8	10	8	Mastersam07	mastersam.tech	MIT	2021-12-12T01:56:21.000Z
798	permission_handler_web	My implementation of web part for permission_handler	0.0.2	85.1558098210029	1	0	0	0	johnwcchau		MIT	2022-07-11T04:57:08.000Z
799	in_date_utils	Utils for DateTime. Easily modify, check and copy dates. Get numbers of days in year/month. And many more.	1.1.0	85.12547133012612	16	3	0	0	Innim	innim.ru	BSD-3-Clause	2022-06-15T17:42:48.000Z
800	tim_ui_kit	UI components library and basic chat business logic for Tencent Cloud Chat service, helping you build In-APP Chat module easily.	1.0.1	85.12113726000086	15	19	4	0	TencentCloud	comm.qq.com	Apache-2.0	2022-12-07T09:13:26.000Z
801	twitter_api_v2	The most famous and powerful Dart/Flutter library for Twitter API v2.0.	4.7.0	85.09513283924935	50	137	25	7	twitter-dart	shinyakato.dev	BSD-3-Clause	2022-12-12T00:57:33.000Z
802	flex_seed_scheme	A more flexible version of Flutter's ColorScheme.fromSeed, use multiple seed colors, custom chroma and tone mapping.	1.1.0	85.09079876912409	21	9	0	0	rydmike	rydmike.com	NOASSERTION	2022-11-19T20:22:54.000Z
803	flutter_joystick	A virtual joystick for Flutter applications. Highly flexible and customizable.	0.0.2	85.07346248862306	24	9	4	2	pavelzaichyk	rebeloid.com	MIT	2022-01-22T11:41:49.000Z
804	data_connection_checker_nulls	A pure Dart library that checks for internet by opening a socket to a list of specified addresses, each with individual port and timeout. Defaults are provided for convenience.	0.0.2	85.03012178737052	5	0	0	0	AntiDesert5		NOASSERTION	2022-03-04T19:47:53.000Z
805	dart_jts	An ongoing effort to port the Java Topology Suite to the dart programming language and make it available to its mobile, dektop and web environments.	0.2.1+1	85.01711957699476	17	18	12	5	moovida	hydrologis.com	NOASSERTION	2022-08-08T22:51:21.000Z
806	flutter_to_airplay	Flutter plugin that offers two widgets, one to play a video for given url or file path using native AVPlayer and second with an option to airplay it on available Apple devices.	2.0.2	85.00845143674425	19	19	11	8	MrJai		MIT	2022-02-25T11:46:16.000Z
807	alfred	A performant, expressjs like web server / rest api framework thats easy to use and has all the bits in one place.	1.0.0+1	84.97377887574221	283	446	23	9	rknell		NOASSERTION	2022-12-05T11:26:39.000Z
808	map_pin_picker	A Flutter package for creating pin in map center and animate it with map movement so the user can select his location  .	0.0.1	84.96077666536644	36	0	5	1	pharous-flutter	pharous.com	MIT	2021-01-31T20:25:58.000Z
809	screen_recorder	Record your Flutter widgets and export the recordings as a GIF	0.2.0	84.93477224461492	76	28	11	4	ueman	uekoetter.dev	MIT	2022-11-29T15:24:14.000Z
810	compute	Flutter's compute function made available for all non-Flutter Dart programs	1.0.2	84.93043817448967	12	6	0	1	dartsidedev	dartside.dev	BSD-3-Clause	2022-08-14T13:21:31.000Z
811	animated_icon	This package support a animated icon with some customization like color, animate, hover, callback.	0.0.4	84.92610410436441	32	11	4	0	Mindinventory	mindinventory.com	MIT	2022-08-03T08:47:53.000Z
812	qiscus_chat_sdk	The Scalable In-App Chat SDK for Mobile & Web	2.0.1	84.88709747323712	6	11	6	1	qiscus		Apache-2.0	2022-11-16T08:34:53.000Z
813	fl_toast	A simple yet powerful Toast Library for Flutter. Works in all the platforms	3.1.0	84.87409526286135	24	12	2	1	bdlukaa	bdlukaa.dev	BSD-3-Clause	2022-07-13T15:35:57.000Z
814	odoo_rpc	Odoo RPC Client library for Dart with session changes tracking via steam.	0.5.1	84.80908421098253	31	24	20	5	ERP-Ukraine	erp.co.ua	MIT	2022-10-14T09:02:42.000Z
815	pdftron_flutter	A convenience wrapper to build Flutter apps that use the PDFTron mobile SDK for smooth, flexible, and stand-alone document viewing.	1.0.1-4	84.77874572010575	31	154	31	8	PDFTron	pdftron.com	NOASSERTION	2022-12-16T18:15:19.000Z
816	flutter_dialpad	A phone dialer widget that can be added to any Flutter Application to enable ability to dial a number. This could be combined with a voip application to enable placing calls.	1.0.4	84.76574350972999	21	25	22	3	eopeter	eopeter.com	BSD-3-Clause	2022-02-21T14:57:37.000Z
817	flutter_assurance	Official Adobe Experience Platform support for Flutter apps. Assurance is a new, innovative product from Adobe to help you easily validate SDK implementations.	2.0.1	84.75707536947948	3	3	6	0	adobe	adobe.com	Apache-2.0	2022-01-15T01:54:27.000Z
818	spannable_grid	Custom grid widget that allows it's cells to span columns and rows and supports editing.	0.3.0	84.74840722922897	56	17	7	3	echedev	eche.dev	MIT	2022-02-21T13:54:50.000Z
819	hooked_bloc	Flutter package that simplifies injection and usage of Bloc/Cubit.	1.3.0	84.71806873835219	52	43	1	0	Iteo	iteo.com	MIT	2022-12-13T10:48:35.000Z
820	scaled_list	A Horizontal List view With Lots of modification including a scaled current item and curved custom painting.	2.0.0	84.70506652797643	97	35	6	1	hosain-mohamed		MIT	2022-06-07T23:24:50.000Z
821	flutter_spinning_wheel	A customizable widget to use as a spinning wheel in Flutter.	1.1.0	84.6963983877259	84	110	59	12	davidanaya		MIT	2021-12-27T17:42:15.000Z
822	hive_listener	A tiny widget to listen hive box changes, using the ValueListenableBuilder with removing unnecessary parts of it, like context and child widget of it.	1.2.1	84.6877302474754	17	7	2	1	malibayram91	dershub.com	MIT	2021-06-21T12:33:17.000Z
823	flutter_flurry_sdk	A Flutter plugin for Flurry Analytics SDK. Flurry Push for messaging and Flurry Config for remote configuration are supported by our plugin as well!	3.0.0	84.64872361634811	18	5	1	1	flurry		Apache-2.0	2022-10-28T20:14:24.000Z
824	quick_usb	A cross-platform (Android/Windows/macOS/Linux) USB plugin for Flutter	0.4.0	84.62705326572184	58	39	27	5	woodemi	woodemi.com	BSD-3-Clause	2022-06-20T00:07:55.000Z
825	flutter_3d_choice_chip	Simple 3D choice chip for Flutter with customizable color themes and sizing.	0.1.4	84.61405105534607	13	2	0	0	matwright	matwright.dev	MIT	2021-09-20T15:57:03.000Z
826	auth	Authorization Library Package to log into Google, Facebook, or by Username and Password.	8.2.0	84.5837125644693	48	46	13	3	AndriousSolutions	andrioussolutions.com	NOASSERTION	2022-12-14T19:49:06.000Z
827	modern_form_esys_flutter_share	A Flutter plugin for sharing images & text with other applications.	1.1.2	84.57937849434404	6	0	2	2	apps-auth	appsauth.com	Apache-2.0	2022-01-23T17:07:20.000Z
828	native_video_view	A video player widget displayed using the platform native player (VideoView in Android and AVPlayer in iOS).	1.0.5	84.57504442421879	40	28	26	14	LJaraCastillo		MIT	2022-02-23T13:22:29.000Z
829	animated_login	Animated Login for Flutter. You can welcome your users with this beautiful animated screen that gives functionality for both login and sign up.	1.5.5	84.50569930221471	107	90	22	2	bahricanyesil		MIT	2022-10-19T19:48:27.000Z
830	talker	Advanced and simple error handler and logger for dart and flutter apps with history, sharing, customization, etc.	2.1.0+1	84.49269709183895	87	99	7	4	Frezyx	frezycode.com	MIT	2022-12-14T14:43:38.000Z
831	saf	Flutter plugin that leverages Storage Access Framework (SAF) API to get access and perform the operations on files and folders.	1.0.3+4	84.46235860096216	29	8	6	10	ivehement	ivehement.com	MIT	2022-11-11T12:39:07.000Z
832	pinch_zoom_release_unzoom	A Widget to let you have a pinch to zoom that returns to the old size after the pinch has ended. Is very similar to the way you can zoom pictures on instagram	0.0.10	84.45802453083691	19	7	1	0	ivofernandes	incaview.com	Apache-2.0	2022-09-29T22:47:27.000Z
833	airship_flutter	Cross-platform plugin interface for the native Airship iOS and Android SDKs. Simplifies adding Airship to Flutter apps.	6.2.1	84.45369046071166	9	17	11	7	urbanairship	airship.com	NOASSERTION	2022-12-14T10:10:29.000Z
834	nice_buttons	A beautiful, animated, and customizable 3D button for your flutter project with a built-in progress indicator and nice on press animations.	0.0.2	84.44935639058639	39	3	1	0	voonic	encerge.com	MIT	2021-08-05T15:58:04.000Z
835	babylonjs_viewer	3D Model Rendering with BabylonJS Viewer	1.1.4	84.43635418021064	39	18	4	6	MarlonJD	radlof.com	MIT	2022-07-29T08:48:40.000Z
836	image_compare	Dart package for image comparison. Compare images for difference using a variety of algorithms.	1.1.2	84.42768603996012	32	17	1	3	nitinramadoss		BSD-3-Clause	2022-05-09T12:38:16.000Z
837	dropdown_search2	Simple and robust Searchable Dropdown with item search feature, making it possible to use an offline item list or filtering URL for easy customization.	1.0.2	84.41468382958436	4	0	1	0	artflutter		MIT	2022-03-06T19:29:49.000Z
838	day	A date library Day.js in dart. Day.dart is inspired by Day.js. Write with nearly the same API. Build on the top of the powerful DateTime class.	0.8.0	84.40601568933386	18	60	3	0	dayjs		MIT	2022-02-04T03:55:29.000Z
839	overlay_tutorial	A Flutter package for displaying overlay tutorial by cutting a hole on widget. It allows also to add hint aside the hole.	3.0.0	84.37567719845707	56	9	8	0	TabooSun	tech-creator.com	BSD-3-Clause	2022-05-12T14:42:44.000Z
840	postgrest	PostgREST client for Dart. This library provides an ORM interface to PostgREST.	1.2.1	84.32366835695402	72	126	31	0	supabase	supabase.io	MIT	2022-11-29T04:26:37.000Z
841	sticky_infinite_list	Infinite list with sticky headers that can be rendered any direction. Supports header positioning.Can be customized or with config options or with override.	4.0.1	84.27599358557622	91	290	25	2	TatsuUkraine		BSD-2-Clause	2021-04-18T21:25:02.000Z
842	photo_editor_sdk	The official Flutter plugin for PhotoEditor SDK. Integrate the photo editor into your own iOS or Android app - in minutes!	2.7.1	84.26299137520044	59	17	11	0	imgly	img.ly	NOASSERTION	2022-10-19T12:56:35.000Z
843	mask	This project is for you to be able to make validations and formatting in a simple and easy way in your projects	1.0.4	84.24998916482468	19	3	0	0	welitonsousa		MIT	2022-10-23T14:38:59.000Z
844	circular_clip_route	A page route, which reveals its page by expanding a circular clip from an anchor widget.	0.2.0+3	84.21531660382266	103	26	2	0	blaugold	gabriel.terwesten.net	MIT	2022-06-12T23:31:48.000Z
845	breakpoint	A Flutter plugin to calculate the material design breakpoints.	1.2.0	84.19798032332163	74	106	9	2	fluttercommunity	fluttercommunity.dev	MIT	2022-02-16T01:30:26.000Z
846	push_notification	Library for implementing push notifications. The module contains the main work with push notifications.	1.1.1	84.16764183244484	51	19	3	2	surfstudio	surf.ru	Apache-2.0	2022-05-18T14:20:57.000Z
847	flutter_native_screenshot	A Flutter plugin to take screenshot on Android & iOS with natively code.	1.1.2	84.14163741169332	6	4	2	0	nusanet	nusa.net.id	MIT	2021-12-31T03:16:51.000Z
848	gradient_progress_indicator	This package shows a circular progress indicator with gradient colors, and it is possible insert texts inside that.	1.0.0+5	84.13296927144282	13	2	3	0	otonielduarte		MIT	2021-07-12T14:48:42.000Z
849	derry	A script manager to help you define script shortcuts and use them effortlessly, and performantly.	1.4.3	84.11996706106704	157	160	18	10	frencojobs	frenco.dev	MIT	2022-10-31T19:59:18.000Z
850	dashboard	Dynamic dashboard widget that allows your users to create their own layouts. Rezise, move, indirect resize/move, auto re-layout are supported.	0.0.2+5	84.11129892081654	72	33	9	4	Mehmetyaz	styledart.dev	Apache-2.0	2022-11-24T21:42:51.000Z
851	walletconnect_secure_storage	Securely store WalletConnect sessions in your Flutter applications using walletconnect_dart.	1.0.0	84.09829671044078	9	3	3	3	RootSoft		MIT	2022-11-16T16:43:15.000Z
852	orm	◭ Next-generation ORM for Dart & Flutter | PostgreSQL, MySQL, MariaDB, SQL Server, SQLite, MongoDB and CockroachDB.	2.4.6	84.08962857019027	54	148	4	21	odroe	odroe.com	BSD-3-Clause	2022-12-15T14:05:48.000Z
853	cbl	Couchbase Lite is an embedded, NoSQL JSON Document Style database, supporting Blobs, Encryption, N1QL Queries, Live Queries, Full-Text Search and Data Sync.	2.1.3	84.06795821956399	45	72	10	29	cbl-dart	gabriel.terwesten.net	Apache-2.0	2022-12-16T21:42:23.000Z
854	bazel_worker	Protocol and utilities to implement or invoke persistent bazel workers.	1.0.2	84.06362414943874	2	19	16	0	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-10T17:43:12.000Z
855	swiping_card_deck	A widget for swiping through a deck of cards with gestures or buttons.	1.2.0	84.0289515884367	33	8	9	6	jushutch		BSD-3-Clause	2022-11-24T14:58:40.000Z
856	network_tools	Networking Tools library which can help you discover open ports, devices on subnet and many other things.	3.0.0+3	84.02028344818619	20	28	7	8	osociety	fsoc13ty.blogspot.com	BSD-3-Clause	2022-11-28T15:25:37.000Z
857	talker_flutter	Flutter extensions for talker. Advanced and simple error handler and logger for dart and flutter apps with history, sharing, customization, etc.	2.1.1	84.00728123781043	43	99	7	4	Frezyx	frezycode.com	MIT	2022-12-14T14:43:38.000Z
858	windows_taskbar	Flutter plugin serving utilities related to Windows taskbar.	1.1.1	83.99861309755991	60	106	8	0	alexmercerind		MIT	2022-12-03T18:10:57.000Z
859	cli_script	Write scripts that call subprocesses with the ease of shell scripting and the power of Dart.	0.2.6	83.97694274693364	8	19	7	0	google	sass-lang.com	Apache-2.0	2022-10-07T04:50:24.000Z
860	splash_view	A splash view is the first screen the user sees when the application is launched.	2.0.1	83.97260867680839	26	3	1	0	chouhan-rahul	rahulchouhan.me	MIT	2022-09-30T05:13:27.000Z
861	shelf_hotreload	Wrapper to easily enable hot-reload for shelf applications.	1.3.0	83.95527239630736	35	25	3	0	felixblaschke	felix-blaschke.de	MIT	2022-06-13T18:09:16.000Z
862	flutter_login_vk	Login via VK.com. Easily add VK login feature in your application. User profile information included.	2.2.1+1	83.95093832618213	43	16	13	10	Innim	innim.ru	BSD-3-Clause	2022-11-28T15:30:51.000Z
863	flutter_circular_slider	A customizable widget to select intervals in a circular line.	2.5.0	83.90326355480433	73	193	65	20	davidanaya		MIT	2021-05-04T09:36:24.000Z
864	dialogflow_grpc	Flutter package for Dialogflow CX, V2 and V2beta using gRPC. A faster integration with the Dialogflow API and also the possibility to do audio streaming.	0.2.9	83.8859272743033	31	4	6	5	savelee	leeboonstra.dev	Apache-2.0	2021-07-15T09:55:47.000Z
865	typesense	Dart client library for accessing the HTTP API of Typesense search engine.	0.2.0	83.88159320417805	28	39	9	7	typesense		Apache-2.0	2022-09-14T00:32:40.000Z
866	icon	An extended Icon "too" for those that are not actually square, plus shadows support + neat Icon extension operators.	2.2.1	83.81658215229922	12	0	2	1	Zabadam	zaba.app	BSD-3-Clause	2021-08-04T23:01:04.000Z
867	flutter_floating_bottom_bar	A flutter package that allows showing a floating widget that can be used as a tab bar, bottom navigation bar, etc. The widget reacts to scrolling events too.	1.1.0	83.7905777315477	91	9	4	1	codenameakshay	hashstudios.dev	MIT	2022-08-09T05:58:36.000Z
868	i18next	A localization formatter based on the i18next standard. It is not yet a fully i18n tool only the formatting itself.	0.6.1	83.76890738092142	9	3	2	1	williamhjcho		Apache-2.0	2022-11-17T12:05:26.000Z
869	scrollable_list_tab_scroller	Customizable Flutter widget which synchronize a scrollable grouped items list with tabs	1.1.0	83.75590517054566	29	3	1	0	railson-ferreira	railson.dev	MIT	2022-11-10T03:04:06.000Z
870	stash	Stash is a key-value store abstraction with plain and cache driven semantics  and support for a pluggable backend architecture.	4.4.1	83.7515711004204	120	72	10	0	ivoleitao	ivoleitao.dev	MIT	2022-12-05T23:19:18.000Z
871	fast_cached_network_image	A flutter package to cache network image fastly without any native dependencies.You can add beautiful loaders, percentade indicators and error builder.	1.0.1	83.73423481991938	40	3	2	4	CHRISTOPANANJICKAL		MIT	2022-10-14T11:43:03.000Z
872	qonversion_flutter	Flutter plugin to implement in-app subscriptions and purchases. Validate user receipts and manage cross-platform access to paid content on your app. Android & iOS.	5.0.0	83.72123260954363	31	82	17	1	qonversion	qonversion.io	MIT	2022-12-14T08:29:13.000Z
873	videos_player	A flutter package to display list of video with help of chewie and video player	0.1.3	83.70823039916786	50	24	6	1	danyalxahid		BSD-3-Clause	2021-03-04T08:58:17.000Z
874	word_break_text	A Flutter Text widget support word break for CJK. Based on Wrap with Text widget	0.1.0	83.65622155766481	13	5	2	0	ChangJoo-Park		MIT	2022-08-12T07:30:01.000Z
875	flutter_broadcasts	A plugin for sending and receiving broadcasts with Android intents and iOS notifications.	0.3.0	83.65188748753954	11	5	3	1	kevlatus	kevlatus.de	MIT	2022-10-02T21:36:14.000Z
876	bs58	Dart package to compute base 58 encoding. This encoding is typically used for crypto currencies such as Bitcoin.	1.0.2	83.64321934728905	6	1	1	0	litaoh		MIT	2021-11-17T01:16:52.000Z
877	lehttp_overrides	A Flutter package to resolve Let's Encrypt SSL certificate problems with Android 7.1.1 and below	1.0.2	83.62588306678802	18	8	2	0	netfarm		MIT	2021-10-22T16:42:54.000Z
878	cbl_flutter	Flutter Plugin for Couchbase Lite, an embedded, NoSQL JSON Document Style database, supporting Blobs, Encryption, N1QL Queries, Live Queries, Full-Text Search and Data Sync.	2.0.2	83.59554457591123	27	72	10	29	cbl-dart	gabriel.terwesten.net	Apache-2.0	2022-12-16T21:42:23.000Z
879	fl_downloader	A plugin to download files using the native capabilities. URLSession on iOS and DownloadManager on Android	1.1.1	83.56520608503446	10	2	5	2	inceptusp	inceptusp.dev	BSD-3-Clause	2022-12-01T20:51:41.000Z
880	page_flip_builder	A custom Flutter widget that enables interactive page-flip transitions in your app.	0.1.3	83.54353573440818	70	35	6	1	bizz84		MIT	2021-04-28T08:03:13.000Z
881	fast_csv	Classic non-configurable CSV parser suitable for most use cases. Pretty fast parsing.	0.1.44	83.47852468252937	10	3	0	0	mezoni		BSD-3-Clause	2022-06-04T13:45:44.000Z
882	dynamic_cached_fonts	A font loader to download, cache and load web fonts in flutter with support for Firebase Cloud Storage.	1.0.0	83.46118840202834	19	16	7	7	sidrao2006	sidrao2006.ml	BSD-3-Clause	2022-12-12T03:09:24.000Z
883	sms_user_consent	Request user's phone number (supports dual sim) and/or consent to read SMS without adding any permissions	0.1.0	83.44818619165258	79	8	16	5	pharshdev		MIT	2022-11-28T17:15:52.000Z
884	time_formatter	Format UNIX timestamps into human-readable strings in Dart; inspired by YouTube's time formatting habits.	1.0.0+5	83.44385212152733	38	9	11	5	tpscrpt		GPL-2.0	2021-05-11T11:25:47.000Z
885	circle_checkbox	Make Material CheckBox Circle	0.0.2+1	83.43518398127682	0	3	1	1	redevRx		MIT	2021-05-28T09:05:10.000Z
886	colours	An extended version of Flutter Colors with more swatches and more flexibility to generate your own custom swatch.	0.0.2	83.4265158410263	20	4	3	0	salkuadrat		BSD-2-Clause	2021-05-19T14:26:53.000Z
887	flutter_advanced_avatar	An advanced avatar provides a rich API for widget customization that opens a new look and feel in your app.	1.1.0	83.4178477007758	63	9	2	1	alex-melnyk	alexmelnyk.io	BSD-3-Clause	2022-04-14T20:06:42.000Z
888	advstory	An advanced, complete story viewer. Has support for images, videos, custom widget contents, gestures, interceptors, listeners, manipulators and much more.	0.2.1	83.41351363065056	45	21	12	8	ertgrulll	sourcekod.com	MIT	2022-08-16T21:47:35.000Z
889	circle_flags	A collection of roundd flags	1.0.3	83.40917956052529	13	5	7	0	cedvdb		MIT	2022-12-07T01:51:31.000Z
890	collision	Collision Detection and 2D geometry library for Dart and/or Flutter.	0.0.3	83.40051142027478	1	1	2	0	xclud		MIT	2021-05-22T15:59:53.000Z
891	flutter_bugfender	Flutter plugin to enable Bugfender reporting (iOS, Android and web support).	2.1.0	83.3788410696485	12	8	12	1	bugfender	bugfender.com	BSD-3-Clause	2022-06-13T08:37:07.000Z
892	introduction_slider	Introduction/Onboarding slider package for flutter application with several features.	2.0.1	83.34416850864646	54	6	6	2	chouhan-rahul	rahulchouhan.me	MIT	2022-12-07T12:57:27.000Z
893	kotlin_flavor	An utility package for providing static extension methods familiar in Kotlin.	0.2.0	83.33983443852121	22	27	0	0	YusukeIwaki	dartpkg.yusuke-iwaki.com	MIT	2021-04-01T11:38:43.000Z
894	flutter_custom_carousel_slider	A carousel slider widget,support custom decoration suitable for news and blog.	1.2.0	83.33550036839597	16	39	0	0	coskuncay	justec.dev	MIT	2022-04-05T07:53:39.000Z
895	window_to_front	To have the application automatically bring itself to the front of the stack of application windows for Mac, Linux & Desktop.	0.0.3	83.30949594764444	9	1	0	0	sumitvekariya	devmonk.io	MIT	2021-05-07T04:06:30.000Z
896	queen_validators	collection of validation methods and rules for flutter form with ZERO extra widgets	1.0.1	83.30516187751917	67	21	9	3	FlutterQueen		MIT	2022-08-31T19:10:05.000Z
897	wp_json_api	WordPress and WooCommerce JSON API for Flutter Mobile. API allows you to login, register new users, get users info and more.	3.2.0	83.30082780739393	31	23	9	0	woosignal	woosignal.com	BSD-2-Clause	2022-09-01T05:50:32.000Z
898	posthog_flutter	Flutter implementation of Posthog client for iOS, Android and Web	2.0.3	83.28782559701816	7	20	12	9	PostHog		MIT	2022-11-03T17:26:45.000Z
899	simple_grouped_listview	A package to display a grouped list of items. Provide a List, a grouper, and let it display it as a ListView, a GridView or anything else. Grouped by headers.	2.0.0	83.26182117626664	9	3	1	0	quentin7b	quentin.klein.onl	MIT	2022-12-02T13:54:19.000Z
900	page_animation_transition	Using this package, you can add beautiful page transitions to your application.	0.0.9	83.24881896589088	15	2	0	1	aayushkedawat		GPL-3.0	2022-04-19T15:33:23.000Z
901	charset	Multiple charset Encoding and Decoding Library.	1.1.0	83.23148268538985	11	9	0	0	shirne	shirne.com	Apache-2.0	2022-09-24T03:14:03.000Z
902	swipe_refresh	Set of widgets provides make refresh by using pull down gesture.	1.0.2	83.2271486152646	56	10	0	5	surfstudio	surf.ru	Apache-2.0	2022-08-15T12:52:16.000Z
903	ngdart	Fast and productive web framework by Google. Separate, but similar to the JavaScript framework with a similar name.	7.1.1	83.21848047501409	16	40	5	5	angulardart-community	angulardart.xyz	MIT	2022-12-03T19:31:43.000Z
904	safe_change_notifier	A safe drop-in replacement for Flutter's ChangeNotifier, that makesnotifyListeners() a no-op, rather than an error, after its disposal.	0.2.0	83.20981233476358	2	7	2	1	ubuntu-flutter-community		MIT	2022-12-17T06:56:18.000Z
